Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,%NA_Sales,%EU_Sales,%JP_Sales,%Other_Sales,Cluster,pca1,pca2
10463,Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10488,Road Rash: Jailbreak,GBA,2003,Racing,Zoo Digital Publishing,0.07,0.03,0.0,0.0,0.1,2000,0.7000000000000001,0.3,0.0,0.0,0,-0.3459367194339146,-0.02977920695547889
10493,Syberia,XB,2003,Action,Microids,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10503,Bujingai: The Forsaken City,PS2,2003,Fighting,505 Games,0.05,0.04,0.0,0.01,0.1,2000,0.5,0.39999999999999997,0.0,0.09999999999999999,2,-0.2502160189227243,0.17190619525588816
10510,Beyond Good & Evil,XB,2003,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10544,Capcom vs. SNK 2 EO,XB,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10555,Freaky Flyers,PS2,2003,Racing,Midway Games,0.05,0.04,0.0,0.01,0.1,2000,0.5,0.39999999999999997,0.0,0.09999999999999999,2,-0.2502160189227243,0.17190619525588816
10566,NHL 2004,GC,2003,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10587,Disney's The Haunted Mansion,GC,2003,Platform,Take-Two Interactive,0.08,0.02,0.0,0.0,0.1,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
10652,Tom Clancy's Splinter Cell,GBA,2003,Action,Ubisoft,0.07,0.03,0.0,0.0,0.1,2000,0.7000000000000001,0.3,0.0,0.0,0,-0.3459367194339146,-0.02977920695547889
10664,Evil Dead: Fistfull of Boomstick,XB,2003,Action,THQ Nordic,0.07,0.02,0.0,0.0,0.1,2000,0.7000000000000001,0.19999999999999998,0.0,0.0,0,-0.3298030871722346,-0.10600085649396274
10685,Exhibition Volume 03,XB,2003,Misc,Microsoft,0.07,0.02,0.0,0.0,0.1,2000,0.7000000000000001,0.19999999999999998,0.0,0.0,0,-0.3298030871722346,-0.10600085649396274
10709,Piglet's Big Game,PS2,2003,Platform,Gotham Games,0.05,0.04,0.0,0.01,0.1,2000,0.5,0.39999999999999997,0.0,0.09999999999999999,2,-0.2502160189227243,0.17190619525588816
10777,MotoGP 2,XB,2003,Racing,THQ Nordic,0.07,0.02,0.0,0.0,0.1,2000,0.7000000000000001,0.19999999999999998,0.0,0.0,0,-0.3298030871722346,-0.10600085649396274
10830,Winning Post 6,PS2,2003,Sports,Tecmo Koei,0.0,0.0,0.09,0.0,0.09,2000,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
10852,Speed Kings,PS2,2003,Racing,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.09,2000,0.5555555555555556,0.4444444444444445,0.0,0.11111111111111112,2,-0.2903266198170242,0.17440674249173993
10881,MLB SlugFest 20-04,XB,2003,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09,2000,0.7777777777777779,0.22222222222222224,0.0,0.0,0,-0.37875669564981335,-0.13437887056365005
10909,Ribbit King,PS2,2003,Sports,Atari,0.05,0.04,0.0,0.01,0.09,2000,0.5555555555555556,0.4444444444444445,0.0,0.11111111111111112,2,-0.2903266198170242,0.17440674249173993
10932,Bloody Roar 4,PS2,2003,Fighting,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,2000,0.5555555555555556,0.4444444444444445,0.0,0.11111111111111112,2,-0.2903266198170242,0.17440674249173993
10939,I-Ninja,GC,2003,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,2000,0.7777777777777779,0.22222222222222224,0.0,0.0,0,-0.37875669564981335,-0.13437887056365005
10964,Wild ARMs: Alter Code F,PS2,2003,Role-Playing,Sony,0.05,0.04,0.0,0.01,0.09,2000,0.5555555555555556,0.4444444444444445,0.0,0.11111111111111112,2,-0.2903266198170242,0.17440674249173993
10978,Agassi Tennis Generation,PS2,2003,Sports,DreamCatcher Interactive,0.04,0.03,0.0,0.01,0.09,2000,0.4444444444444445,0.3333333333333333,0.0,0.11111111111111112,2,-0.2075884233715308,0.1544533899417028
10989,Disney's The Haunted Mansion,XB,2003,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,2000,0.7777777777777779,0.22222222222222224,0.0,0.0,0,-0.37875669564981335,-0.13437887056365005
11018,Ghosthunter,PS2,2003,Action,Sony,0.04,0.03,0.0,0.01,0.09,2000,0.4444444444444445,0.3333333333333333,0.0,0.11111111111111112,2,-0.2075884233715308,0.1544533899417028
11032,Astro Boy: Omega Factor,GBA,2003,Action,THQ Nordic,0.06,0.02,0.0,0.0,0.09,2000,0.6666666666666666,0.22222222222222224,0.0,0.0,0,-0.3139447572728532,-0.06964150140426055
11091,Freestyle Metal X,PS2,2003,Racing,Midway Games,0.04,0.03,0.0,0.01,0.09,2000,0.4444444444444445,0.3333333333333333,0.0,0.11111111111111112,2,-0.2075884233715308,0.1544533899417028
11133,Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0.0,0.0,0.09,2000,0.7777777777777779,0.22222222222222224,0.0,0.0,0,-0.37875669564981335,-0.13437887056365005
11165,R: Racing Evolution,XB,2003,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.09,2000,0.6666666666666666,0.22222222222222224,0.0,0.0,0,-0.3139447572728532,-0.06964150140426055
11166,Bionicle,GBA,2003,Action,THQ Nordic,0.06,0.02,0.0,0.0,0.09,2000,0.6666666666666666,0.22222222222222224,0.0,0.0,0,-0.3139447572728532,-0.06964150140426055
11208,Top Gear Rally,GBA,2003,Racing,Kemco,0.06,0.02,0.0,0.0,0.09,2000,0.6666666666666666,0.22222222222222224,0.0,0.0,0,-0.3139447572728532,-0.06964150140426055
11215,XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,2000,0.7777777777777779,0.22222222222222224,0.0,0.0,0,-0.37875669564981335,-0.13437887056365005
11288,Rescue Heroes: Billy Blazes,GBA,2003,Action,Vivendi Games,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11292,Sega GT Online,XB,2003,Racing,Sega,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11314,Zoids: Legacy,GBA,2003,Role-Playing,Tomy Corporation,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11319,Onimusha Tactics,GBA,2003,Strategy,Capcom,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11327,Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11338,Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11339,RTX Red Rock,PS2,2003,Shooter,LucasArts,0.04,0.03,0.0,0.01,0.08,2000,0.5,0.375,0.0,0.125,2,-0.2473843999337188,0.15508490491776278
11346,Shining Soul II,GBA,2003,Role-Playing,THQ Nordic,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11449,The Italian Job,XB,2003,Racing,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11461,Space Channel 5 Special Edition,PS2,2003,Misc,Agetec,0.04,0.03,0.0,0.01,0.08,2000,0.5,0.375,0.0,0.125,2,-0.2473843999337188,0.15508490491776278
11465,Big Mutha Truckers,GC,2003,Racing,Empire Interactive,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11491,Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11492,High Heat Major League Baseball 2004,XB,2003,Sports,3DO,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11520,Goblin Commander: Unleash the Horde,XB,2003,Strategy,Jaleco,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11535,Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11540,Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11549,Battlestar Galactica,XB,2003,Shooter,Vivendi Games,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11557,RoadKill,XB,2003,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11593,P.N.03 - Product Number Three,GC,2003,Shooter,Capcom,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11613,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Role-Playing,Sega,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11635,WWE Crush Hour,GC,2003,Racing,THQ Nordic,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11653,Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11654,All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11690,R: Racing Evolution,GC,2003,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11696,Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0.0,0.0,0.08,2000,0.75,0.25,0.0,0.0,0,-0.36703527557270654,-0.09702184784644602
11758,Futurama,PS2,2003,Platform,SCi,0.04,0.03,0.0,0.01,0.07,2000,0.5714285714285714,0.4285714285714285,0.0,0.14285714285714285,2,-0.2985506555136749,0.1558968527441256
11762,Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07,2000,0.857142857142857,0.2857142857142857,0.0,0.0,0,-0.4352945133868036,-0.1322251504149701
11779,Gladius,GC,2003,Strategy,Activision Blizzard,0.06,0.01,0.0,0.0,0.07,2000,0.857142857142857,0.14285714285714285,0.0,0.0,0,-0.4122464672986893,-0.24111322118423278
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0.0,0.06,0.0,0.01,0.07,2000,0.0,0.857142857142857,0.0,0.14285714285714285,2,-0.03437625355365176,0.8154961064430594
11819,I-Ninja,XB,2003,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0.0,0.0,0.07,2000,0.857142857142857,0.14285714285714285,0.0,0.0,0,-0.4122464672986893,-0.24111322118423278
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003,Fighting,Ubisoft,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11865,Archer Maclean's 3D Pool,GBA,2003,Misc,Crave Entertainment,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11874,Exhibition Volume 4,XB,2003,Misc,Microsoft,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11905,Pitfall: The Lost Expedition,GBA,2003,Platform,Activision Blizzard,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11906,All-Star Baseball 2004,GBA,2003,Sports,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11948,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,2000,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,2,-0.2152210204575834,0.23913061309191208
11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft,0.0,0.06,0.0,0.01,0.07,2000,0.0,0.857142857142857,0.0,0.14285714285714285,2,-0.03437625355365176,0.8154961064430594
11976,Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
11981,Wallace & Gromit in Project Zoo,GC,2003,Platform,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
11998,FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12002,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12069,Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12089,Lifeline,PS2,2003,Adventure,Sony,0.03,0.03,0.0,0.01,0.07,2000,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,2,-0.2152210204575834,0.23913061309191208
12138,Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12146,Jurassic Park: Operation Genesis,XB,2003,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
12167,World Racing,XB,2003,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12170,Disney's Party,GBA,2003,Misc,Hudson Entertainment,0.05,0.02,0.0,0.0,0.07,2000,0.7142857142857143,0.2857142857142857,0.0,0.0,0,-0.3519648783307123,-0.04899139006718375
12201,Worms 3D,GC,2003,Strategy,Sega,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12243,NHL Hitz Pro,XB,2003,Sports,Midway Games,0.05,0.01,0.0,0.0,0.07,2000,0.7142857142857143,0.14285714285714285,0.0,0.0,0,-0.328916832242598,-0.1578794608364464
12276,Bionicle,XB,2003,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12283,Disney's Magical Quest 2 Starring Mickey and Minnie,GBA,2003,Action,Capcom,0.05,0.02,0.0,0.0,0.06,2000,0.8333333333333334,0.33333333333333337,0.0,0.0,0,-0.42908892290682654,-0.08205683343391819
12292,XGRA: Extreme G Racing Association,PS2,2003,Racing,Acclaim Entertainment,0.03,0.02,0.0,0.01,0.06,2000,0.5,0.33333333333333337,0.0,0.16666666666666669,2,-0.24266503495204297,0.12704942102088715
12325,Tonka Rescue Patrol,GC,2003,Action,TDK Mediactive,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12346,The King of Route 66,PS2,2003,Racing,Sega,0.03,0.02,0.0,0.01,0.06,2000,0.5,0.33333333333333337,0.0,0.16666666666666669,2,-0.24266503495204297,0.12704942102088715
12421,Muppets Party Cruise,PS2,2003,Misc,TDK Mediactive,0.03,0.02,0.0,0.01,0.06,2000,0.5,0.33333333333333337,0.0,0.16666666666666669,2,-0.24266503495204297,0.12704942102088715
12425,Barbie Horse Adventures: Wild Horse Rescue,XB,2003,Sports,Vivendi Games,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12461,The Great Escape,XB,2003,Action,SCi,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12474,Vexx,GC,2003,Platform,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12478,Batman: Rise of Sin Tzu,GC,2003,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06,2000,0.5,0.33333333333333337,0.0,0.16666666666666669,2,-0.24266503495204297,0.12704942102088715
12543,Zoo Tycoon: Complete Collection,PC,2003,Strategy,Microsoft,0.03,0.02,0.0,0.01,0.06,2000,0.5,0.33333333333333337,0.0,0.16666666666666669,2,-0.24266503495204297,0.12704942102088715
12569,Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ Nordic,0.04,0.02,0.0,0.0,0.06,2000,0.6666666666666667,0.33333333333333337,0.0,0.0,0,-0.33187101534138663,0.015049220305165962
12590,Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,0.05,0.01,0.0,0.0,0.06,2000,0.8333333333333334,0.16666666666666669,0.0,0.0,0,-0.4021995358040267,-0.209092915998058
12606,Worms 3D,XB,2003,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,2000,0.6666666666666667,0.16666666666666669,0.0,0.0,0,-0.3049816282385867,-0.11198686225897386
12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,2000,0.6666666666666667,0.16666666666666669,0.0,0.0,0,-0.3049816282385867,-0.11198686225897386
12707,Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0.0,0.0,0.06,2000,0.6666666666666667,0.33333333333333337,0.0,0.0,0,-0.33187101534138663,0.015049220305165962
12729,Lost Kingdoms II,GC,2003,Role-Playing,Activision Blizzard,0.04,0.01,0.0,0.0,0.06,2000,0.6666666666666667,0.16666666666666669,0.0,0.0,0,-0.3049816282385867,-0.11198686225897386
12808,Whiplash,XB,2003,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,2000,0.6666666666666667,0.16666666666666669,0.0,0.0,0,-0.3049816282385867,-0.11198686225897386
12834,Speed Kings,XB,2003,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12839,Gladiator: Sword of Vengeance,XB,2003,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12851,Phantasy Star Online Episode I & II Plus,GC,2003,Role-Playing,Sega,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12864,Wing Commander: Prophecy,GBA,2003,Simulation,"Destination Software, Inc",0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12875,BlowOut,XB,2003,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12898,Shaman King: Soul Fight,GC,2003,Platform,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,2000,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
12902,Medabots: Infinity,GC,2003,Role-Playing,Ubisoft,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12908,Sitting Ducks,PS2,2003,Platform,LSP Games,0.03,0.02,0.0,0.01,0.05,2000,0.6,0.39999999999999997,0.0,0.19999999999999998,2,-0.31335391976764626,0.12257905119841986
12913,NFL Blitz Pro,XB,2003,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12925,Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports,Activision Blizzard,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12986,Otogi 2: Immortal Warriors,XB,2003,Action,Sega,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12988,Piglet's Big Game,GC,2003,Platform,Gotham Games,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12994,IndyCar Series,XB,2003,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
12999,Piglet's Big Game,GBA,2003,Platform,THQ Nordic,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13028,Monster! Bass Fishing,GBA,2003,Sports,Ignition Entertainment,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13042,FIFA Soccer 2004,GBA,2003,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13079,Shrek Super Party,GC,2003,Misc,TDK Mediactive,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13080,Monster 4x4: Masters of Metal,GC,2003,Racing,Ubisoft,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13103,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,2003,Action,TDK Mediactive,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13122,Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13131,Dr. Seuss: Green Eggs and Ham,GBA,2003,Action,NewKidCo,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13148,The Lost Vikings,GBA,2003,Puzzle,Activision Blizzard,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13174,Rogue Ops,GC,2003,Action,Kemco,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13181,Freelancer,PC,2003,Simulation,Microsoft,0.02,0.02,0.0,0.01,0.05,2000,0.39999999999999997,0.39999999999999997,0.0,0.19999999999999998,2,-0.19669243068911813,0.23910631568532087
13187,Alter Echo,XB,2003,Shooter,THQ Nordic,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
13227,Need for Speed Underground,PC,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,2000,0.0,0.7999999999999999,0.0,0.19999999999999998,2,-0.027903981578781985,0.7770474428130584
13250,Rock 'N Roll Racing,GBA,2003,Racing,Activision Blizzard,0.03,0.01,0.0,0.0,0.05,2000,0.6,0.19999999999999998,0.0,0.0,0,-0.27147234263297054,-0.047737224250512196
13281,Ribbit King,GC,2003,Sports,Atari,0.04,0.01,0.0,0.0,0.05,2000,0.7999999999999999,0.19999999999999998,0.0,0.0,0,-0.3881338317114986,-0.16426448873741317
